25842832	60	3	47	SH, N, LN	88.806701	1802.620345	1312.142766
25861149	60	3	47	SH, N, LD	89.742245	50626.736405	29595.259664
25879418	60	3	47	SH, CN, LN	88.971077	1947.367977	1385.693965
25898021	60	3	47	SH, CN, LD	89.742245	50626.736397	29595.259664
26157086	60	3	48	SH, N, LN	88.109042	1748.892929	1287.520780
26177005	60	3	48	SH, N, LD	85.744242	49022.977419	29220.500551
26197032	60	3	48	SH, CN, LN	85.721334	1876.453737	1354.344463
26217009	60	3	48	SH, CN, LD	85.744242	49022.977425	29220.500549
26482682	60	3	49	SH, N, LN	90.224441	1782.941747	1304.022879
26502837	60	3	49	SH, N, LD	90.584741	49389.569609	29295.421906
26524603	60	3	49	SH, CN, LN	90.584741	1919.532291	1374.122164
26544290	60	3	49	SH, CN, LD	90.584741	49389.569610	29295.421913
26810292	60	3	50	SH, N, LN	89.888412	1760.397313	1297.392075
26830073	60	3	50	SH, N, LD	92.737961	49344.687043	29426.002669
26850102	60	3	50	SH, CN, LN	92.387708	1889.828386	1364.777850
26869588	60	3	50	SH, CN, LD	92.737961	49344.687340	29426.002751
27151020	60	3	51	SH, N, LN	95.697587	1812.972249	1317.798557
27169817	60	3	51	SH, N, LD	94.048474	51365.631863	29795.887133
27188771	60	3	51	SH, CN, LN	94.430522	1956.654520	1390.931840
27207824	60	3	51	SH, CN, LD	94.048474	51365.631894	29795.887137
27555695	60	3	52	SH, N, LN	97.455752	1824.876952	1325.430397
27574993	60	3	52	SH, N, LD	97.554081	51955.433034	29948.354977
27594290	60	3	52	SH, CN, LN	97.899986	1964.383552	1396.024282
27613751	60	3	52	SH, CN, LD	97.554081	51955.433040	29948.354974
27912563	60	3	53	SH, N, LN	90.537022	1892.114264	1355.080128
27930878	60	3	53	SH, N, LD	90.397218	53648.148607	30296.540920
27948990	60	3	53	SH, CN, LN	91.727103	2041.268096	1428.413333
27967108	60	3	53	SH, CN, LD	90.397218	53648.148602	30296.540915
28341305	60	3	54	SH, N, LN	96.672271	1772.043286	1300.446866
28359885	60	3	54	SH, N, LD	96.479613	49884.640607	29581.766946
28378547	60	3	54	SH, CN, LN	97.229228	1905.896769	1370.053981
28397293	60	3	54	SH, CN, LD	96.479613	49884.640614	29581.766947
28739176	60	3	55	SH, N, LN	93.324137	1808.873352	1323.970983
28760093	60	3	55	SH, N, LD	95.761048	50520.315768	29714.803833
28781288	60	3	55	SH, CN, LN	94.767185	1942.694486	1392.120119
28801944	60	3	55	SH, CN, LD	95.761048	50520.315763	29714.803835
29650165	60	3	56	SH, N, LN	91.375892	1744.613521	1285.475230
29669513	60	3	56	SH, N, LD	90.870656	48488.833384	29060.234285
29689017	60	3	56	SH, CN, LN	91.547813	1901.409119	1367.169105
29708024	60	3	56	SH, CN, LD	90.870656	48488.833406	29060.234287
30232789	60	3	57	SH, N, LN	99.857755	1775.318751	1302.695875
30252180	60	3	57	SH, N, LD	99.857755	50350.357936	29590.594981
30271661	60	3	57	SH, CN, LN	99.857755	1914.356099	1374.882340
30291323	60	3	57	SH, CN, LD	99.857755	50350.357934	29590.594982
30729088	60	3	58	SH, N, LN	93.249426	1829.464089	1317.583111
30748037	60	3	58	SH, N, LD	93.296755	52131.321682	29635.776638
30766926	60	3	58	SH, CN, LN	93.738496	1976.669620	1390.711212
30785727	60	3	58	SH, CN, LD	93.296755	52131.321666	29635.776635
31061337	60	3	59	SH, N, LN	89.684713	1726.213702	1276.807369
31080661	60	3	59	SH, N, LD	90.606348	48207.780168	28979.047554
31099848	60	3	59	SH, CN, LN	90.372867	1875.114062	1355.170249
31119416	60	3	59	SH, CN, LD	90.606348	48207.780191	28979.047561
31353420	60	3	60	SH, N, LN	92.243022	1814.975871	1319.337467
31371806	60	3	60	SH, N, LD	93.151906	51416.916038	29819.248202
31390379	60	3	60	SH, CN, LN	93.664027	1966.891884	1396.372998
31408816	60	3	60	SH, CN, LD	93.151906	51416.916057	29819.248204
32055107	60	3	61	SH, N, LN	99.732968	1864.127110	1346.306609
32074580	60	3	61	SH, N, LD	99.843646	53180.290299	30288.880400
32094027	60	3	61	SH, CN, LN	99.843646	1998.617889	1413.363961
32113482	60	3	61	SH, CN, LD	99.843646	53180.290319	30288.880420
32581027	60	3	62	SH, N, LN	99.541778	1694.300841	1259.791656
32601081	60	3	62	SH, N, LD	99.813186	46359.150279	28399.415454
32621752	60	3	62	SH, CN, LN	99.938316	1827.800689	1331.123289
32641688	60	3	62	SH, CN, LD	99.813186	46359.150276	28399.415453
32903835	60	3	63	SH, N, LN	97.570552	1802.313940	1309.671969
32922892	60	3	63	SH, N, LD	96.108677	50965.641481	29538.401590
32941712	60	3	63	SH, CN, LN	97.088519	1955.257341	1386.979706
32961147	60	3	63	SH, CN, LD	96.108677	50965.641478	29538.401592
33317245	60	3	64	SH, N, LN	89.792493	1818.777813	1322.550654
33335899	60	3	64	SH, N, LD	90.346660	51218.794507	29804.835137
33354030	60	3	64	SH, CN, LN	90.346660	1959.425525	1393.802205
33372178	60	3	64	SH, CN, LD	90.346660	51218.794420	29804.835115
33653790	60	3	65	SH, N, LN	89.680810	1712.716507	1268.206409
33673290	60	3	65	SH, N, LD	89.935670	47692.033879	28804.929042
33693088	60	3	65	SH, CN, LN	89.508560	1859.190470	1345.493447
33715214	60	3	65	SH, CN, LD	89.935670	47692.033898	28804.929049
34172567	60	3	66	SH, N, LN	97.816118	1800.487235	1309.329370
34192303	60	3	66	SH, N, LD	95.033118	50811.432332	29459.729582
34211562	60	3	66	SH, CN, LN	96.480841	1936.265949	1378.667756
34231734	60	3	66	SH, CN, LD	95.033118	50811.432316	29459.729581
34472113	60	3	67	SH, N, LN	99.154831	1803.064463	1312.006868
34491497	60	3	67	SH, N, LD	99.407329	50120.910914	29375.399230
34510644	60	3	67	SH, CN, LN	99.407329	1945.418669	1384.697573
34530214	60	3	67	SH, CN, LD	99.407329	50120.910909	29375.399229
35150496	60	3	68	SH, N, LN	98.461860	1847.926802	1323.783184
35168242	60	3	68	SH, N, LD	97.162638	53275.810024	29878.739361
35185888	60	3	68	SH, CN, LN	97.933452	1998.054890	1398.157478
35203837	60	3	68	SH, CN, LD	97.162638	53275.809970	29878.739346
35659691	60	3	69	SH, N, LN	99.151289	1729.368634	1274.920081
35679938	60	3	69	SH, N, LD	99.381955	48436.373368	28901.174625
35700196	60	3	69	SH, CN, LN	99.381955	1876.154809	1351.682493
35720151	60	3	69	SH, CN, LD	99.381955	48436.373370	28901.174629
36066052	60	3	70	SH, N, LN	96.388321	1738.922918	1278.279088
36084306	60	3	70	SH, N, LD	94.918838	48638.130363	29009.377799
36102886	60	3	70	SH, CN, LN	96.017892	1878.086836	1350.941454
36121259	60	3	70	SH, CN, LD	94.918838	48638.130364	29009.377796
36385211	60	3	71	SH, N, LN	94.188837	1807.808584	1314.083052
36404210	60	3	71	SH, N, LD	93.985674	50460.632870	29486.959559
36423016	60	3	71	SH, CN, LN	94.633694	1961.848314	1392.324709
36441679	60	3	71	SH, CN, LD	93.985674	50460.632829	29486.959546
36895496	60	3	72	SH, N, LN	95.868739	1818.561529	1322.141089
36914515	60	3	72	SH, N, LD	97.205529	50956.923963	29733.410376
36934019	60	3	72	SH, CN, LN	97.324667	1952.692793	1389.779270
36952832	60	3	72	SH, CN, LD	97.205529	50956.923965	29733.410376
37543669	60	3	73	SH, N, LN	87.236835	1814.529132	1313.683012
37562196	60	3	73	SH, N, LD	84.221487	51633.875846	29664.260545
37580996	60	3	73	SH, CN, LN	88.383122	1963.210209	1388.961823
37599594	60	3	73	SH, CN, LD	84.221487	51633.875846	29664.260546
37832472	60	3	74	SH, N, LN	76.594403	1874.652339	1353.471069
37851815	60	3	74	SH, N, LD	77.142507	52801.392190	30359.214254
37870452	60	3	74	SH, CN, LN	79.429482	2016.327624	1423.993344
37889533	60	3	74	SH, CN, LD	77.142507	52801.392186	30359.214255
38171207	60	3	75	SH, N, LN	99.651929	1753.528760	1291.568593
38190950	60	3	75	SH, N, LD	99.651929	48594.821494	29115.935902
38210256	60	3	75	SH, CN, LN	99.651929	1891.866226	1363.666800
38229546	60	3	75	SH, CN, LD	99.651929	48594.821510	29115.935905
38471036	60	3	76	SH, N, LN	98.873235	1723.469730	1272.466417
38490072	60	3	76	SH, N, LD	98.053131	48571.981927	28982.877462
38508929	60	3	76	SH, CN, LN	98.492973	1867.388957	1347.900246
38527340	60	3	76	SH, CN, LD	98.053131	48571.981907	28982.877456
38824946	60	3	77	SH, N, LN	93.278755	1858.979376	1341.597493
38843533	60	3	77	SH, N, LD	93.669688	53059.170903	30213.842144
38862762	60	3	77	SH, CN, LN	93.669688	2009.506440	1416.689745
38881469	60	3	77	SH, CN, LD	93.669688	53059.170885	30213.842141
39138675	60	3	78	SH, N, LN	89.975900	1814.645933	1319.636430
39156815	60	3	78	SH, N, LD	90.393280	50857.886667	29743.626589
39175383	60	3	78	SH, CN, LN	92.123922	1953.273397	1389.946484
39193660	60	3	78	SH, CN, LD	90.393280	50857.886675	29743.626594
39824620	60	3	79	SH, N, LN	99.898079	1729.855380	1277.104256
39844082	60	3	79	SH, N, LD	99.898079	47961.404264	28853.025093
39863688	60	3	79	SH, CN, LN	99.898079	1870.573014	1350.534381
39883654	60	3	79	SH, CN, LD	99.898079	47961.404253	28853.025090
40384524	60	3	80	SH, N, LN	90.749601	1798.442971	1310.017452
40403379	60	3	80	SH, N, LD	90.821459	50856.681736	29589.271170
40422325	60	3	80	SH, CN, LN	90.979196	1936.577943	1380.912549
40441743	60	3	80	SH, CN, LD	90.821459	50856.681741	29589.271169
41201405	60	3	81	SH, N, LN	90.299384	1839.511360	1328.598274
41220300	60	3	81	SH, N, LD	95.618851	52645.583263	29966.919847
41238986	60	3	81	SH, CN, LN	94.982198	1970.966951	1394.636339
41258012	60	3	81	SH, CN, LD	95.618851	52645.583232	29966.919845
41511727	60	3	82	SH, N, LN	99.792447	1706.751636	1258.398483
41531430	60	3	82	SH, N, LD	99.792447	47770.578977	28520.028963
41551224	60	3	82	SH, CN, LN	99.792447	1844.304004	1330.415530
41570706	60	3	82	SH, CN, LD	99.792447	47770.578985	28520.028964
41929681	60	3	83	SH, N, LN	95.377879	1807.700102	1314.390890
41948186	60	3	83	SH, N, LD	95.966372	51416.501385	29759.257916
41967296	60	3	83	SH, CN, LN	94.262195	1954.063596	1388.563059
41985956	60	3	83	SH, CN, LD	95.966372	51416.501403	29759.257914
42328008	60	3	84	SH, N, LN	99.120312	1732.507183	1281.092823
42347963	60	3	84	SH, N, LD	99.762958	47932.462406	28911.730814
42367063	60	3	84	SH, CN, LN	99.762958	1879.625461	1358.074454
42386585	60	3	84	SH, CN, LD	99.762958	47932.462448	28911.730823
42726910	60	3	85	SH, N, LN	99.770557	1767.359348	1299.357457
42747639	60	3	85	SH, N, LD	99.918813	49027.627891	29235.891169
42767887	60	3	85	SH, CN, LN	99.918813	1901.866917	1368.922091
42788274	60	3	85	SH, CN, LD	99.918813	49027.627882	29235.891167
43050418	60	3	86	SH, N, LN	94.680291	1790.708455	1306.993954
43069551	60	3	86	SH, N, LD	95.222796	50502.272207	29570.115601
43088953	60	3	86	SH, CN, LN	97.638611	1943.279089	1385.140392
43108569	60	3	86	SH, CN, LD	95.222796	50502.272214	29570.115605
43641510	60	3	87	SH, N, LN	97.260154	1789.191677	1304.991254
43659956	60	3	87	SH, N, LD	97.198958	50321.034033	29471.457771
43678224	60	3	87	SH, CN, LN	97.779449	1929.791989	1376.914012
43696515	60	3	87	SH, CN, LD	97.198958	50321.033980	29471.457757
44058154	60	3	88	SH, N, LN	90.354759	1743.034599	1279.252248
44077873	60	3	88	SH, N, LD	89.991219	49329.484515	29105.815052
44097972	60	3	88	SH, CN, LN	90.537408	1892.872707	1356.676086
44117352	60	3	88	SH, CN, LD	89.991219	49329.484510	29105.815051
44375543	60	3	89	SH, N, LN	91.920649	1794.098574	1305.850474
44396484	60	3	89	SH, N, LD	94.099647	50089.510858	29257.407280
44416420	60	3	89	SH, CN, LN	95.677178	1934.229528	1377.976957
44436006	60	3	89	SH, CN, LD	94.099647	50089.510814	29257.407270
44977742	60	3	90	SH, N, LN	88.990923	1711.766017	1271.140509
44997657	60	3	90	SH, N, LD	90.721976	47403.846061	28821.695973
45017532	60	3	90	SH, CN, LN	95.183309	1844.938291	1341.721681
45038048	60	3	90	SH, CN, LD	90.721976	47403.846058	28821.695970
45361053	60	3	91	SH, N, LN	94.513593	1744.781711	1287.195754
45381684	60	3	91	SH, N, LD	97.228589	47668.672573	28791.860676
45402257	60	3	91	SH, CN, LN	97.988435	1881.250133	1358.694164
45422480	60	3	91	SH, CN, LD	97.228589	47668.672589	28791.860683
